ClientName,NetAssets,EstablishedTime,Region,NumberOfFunds,service,flag
Voya,97768.17,1935,EUR,133,FinancingCollateralServices,Y
Baird,91631.96,2000,US,15,InvestmentServicing,Y
Baird,91631.96,2000,US,15,Custody,N
Baird,91631.96,2000,US,15,ETFSolutionsCost,N
Baird,91631.96,2000,US,15,FundAccounting,Y
Baird,91631.96,2000,US,15,RiskAnalytics,N
Baird,91631.96,2000,US,15,MultiAssetClassAnalytics,Y
Baird,91631.96,2000,US,15,DigitalExperience,Y
Baird,91631.96,2000,US,15,PortfolioSolutions,N
Baird,91631.96,2000,US,15,FXServices,N
Baird,91631.96,2000,US,15,FinancingCollateralServices,Y
Putnam,81263.6,1937,EUR,77,InvestmentServicing,Y
Putnam,81263.6,1937,EUR,77,Custody,N
Putnam,81263.6,1937,EUR,77,ETFSolutionsCost,N
Putnam,81263.6,1937,EUR,77,FundAccounting,Y
Putnam,81263.6,1937,EUR,77,RiskAnalytics,N
Putnam,81263.6,1937,EUR,77,MultiAssetClassAnalytics,Y
Putnam,81263.6,1937,EUR,77,DigitalExperience,Y
Putnam,81263.6,1937,EUR,77,PortfolioSolutions,N
Putnam,81263.6,1937,EUR,77,FXServices,N
Putnam,81263.6,1937,EUR,77,FinancingCollateralServices,Y
Metropolitan West Funds,80342.11,1997,EUR,14,InvestmentServicing,Y
Metropolitan West Funds,80342.11,1997,EUR,14,Custody,N
Metropolitan West Funds,80342.11,1997,EUR,14,ETFSolutionsCost,N
Metropolitan West Funds,80342.11,1997,EUR,14,FundAccounting,Y
Metropolitan West Funds,80342.11,1997,EUR,14,RiskAnalytics,N
Metropolitan West Funds,80342.11,1997,EUR,14,MultiAssetClassAnalytics,Y
Metropolitan West Funds,80342.11,1997,EUR,14,DigitalExperience,Y
Metropolitan West Funds,80342.11,1997,EUR,14,PortfolioSolutions,N
Metropolitan West Funds,80342.11,1997,EUR,14,FXServices,N
Metropolitan West Funds,80342.11,1997,EUR,14,FinancingCollateralServices,Y
Artisan Partners Funds Inc,79021.38,1995,US,16,InvestmentServicing,N
Artisan Partners Funds Inc,79021.38,1995,US,16,Custody,Y
Artisan Partners Funds Inc,79021.38,1995,US,16,ETFSolutionsCost,N
Artisan Partners Funds Inc,79021.38,1995,US,16,FundAccounting,Y
Artisan Partners Funds Inc,79021.38,1995,US,16,RiskAnalytics,N
Artisan Partners Funds Inc,79021.38,1995,US,16,MultiAssetClassAnalytics,Y
Artisan Partners Funds Inc,79021.38,1995,US,16,DigitalExperience,Y
Artisan Partners Funds Inc,79021.38,1995,US,16,PortfolioSolutions,Y
Artisan Partners Funds Inc,79021.38,1995,US,16,FXServices,N
Artisan Partners Funds Inc,79021.38,1995,US,16,FinancingCollateralServices,N
Artisan,79021.38,1995,EUR,16,InvestmentServicing,N
Artisan,79021.38,1995,EUR,16,Custody,Y
Artisan,79021.38,1995,EUR,16,ETFSolutionsCost,N
Artisan,79021.38,1995,EUR,16,FundAccounting,Y
Artisan,79021.38,1995,EUR,16,RiskAnalytics,N
Artisan,79021.38,1995,EUR,16,MultiAssetClassAnalytics,Y
Artisan,79021.38,1995,EUR,16,DigitalExperience,Y
Artisan,79021.38,1995,EUR,16,PortfolioSolutions,Y
Artisan,79021.38,1995,EUR,16,FXServices,N
Artisan,79021.38,1995,EUR,16,FinancingCollateralServices,N
USAA Mutual Funds,78825.08,1971,EUR,47,InvestmentServicing,N
USAA Mutual Funds,78825.08,1971,EUR,47,Custody,Y
USAA Mutual Funds,78825.08,1971,EUR,47,ETFSolutionsCost,N
USAA Mutual Funds,78825.08,1971,EUR,47,FundAccounting,Y
USAA Mutual Funds,78825.08,1971,EUR,47,RiskAnalytics,N
USAA Mutual Funds,78825.08,1971,EUR,47,MultiAssetClassAnalytics,Y
USAA Mutual Funds,78825.08,1971,EUR,47,DigitalExperience,Y
USAA Mutual Funds,78825.08,1971,EUR,47,PortfolioSolutions,Y
USAA Mutual Funds,78825.08,1971,EUR,47,FXServices,N
USAA Mutual Funds,78825.08,1971,EUR,47,FinancingCollateralServices,N
BNY Mellon,72105.99,1951,US,107,InvestmentServicing,N
BNY Mellon,72105.99,1951,US,107,Custody,Y
BNY Mellon,72105.99,1951,US,107,ETFSolutionsCost,N
BNY Mellon,72105.99,1951,US,107,FundAccounting,Y
BNY Mellon,72105.99,1951,US,107,RiskAnalytics,N
BNY Mellon,72105.99,1951,US,107,MultiAssetClassAnalytics,Y
BNY Mellon,72105.99,1951,US,107,DigitalExperience,Y
BNY Mellon,72105.99,1951,US,107,PortfolioSolutions,Y
BNY Mellon,72105.99,1951,US,107,FXServices,N
BNY Mellon,72105.99,1951,US,107,FinancingCollateralServices,N
DoubleLine,69188.14,2010,EUR,22,InvestmentServicing,N
DoubleLine,69188.14,2010,EUR,22,Custody,Y
DoubleLine,69188.14,2010,EUR,22,ETFSolutionsCost,N
DoubleLine,69188.14,2010,EUR,22,FundAccounting,Y
DoubleLine,69188.14,2010,EUR,22,RiskAnalytics,N
DoubleLine,69188.14,2010,EUR,22,MultiAssetClassAnalytics,Y
DoubleLine,69188.14,2010,EUR,22,DigitalExperience,Y
DoubleLine,69188.14,2010,EUR,22,PortfolioSolutions,Y
DoubleLine,69188.14,2010,EUR,22,FXServices,N
DoubleLine,69188.14,2010,EUR,22,FinancingCollateralServices,N
New York Life Investments,68189.6,1971,EUR,45,InvestmentServicing,N
New York Life Investments,68189.6,1971,EUR,45,Custody,Y
New York Life Investments,68189.6,1971,EUR,45,ETFSolutionsCost,N
New York Life Investments,68189.6,1971,EUR,45,FundAccounting,Y
New York Life Investments,68189.6,1971,EUR,45,RiskAnalytics,N
New York Life Investments,68189.6,1971,EUR,45,MultiAssetClassAnalytics,Y
New York Life Investments,68189.6,1971,EUR,45,DigitalExperience,Y
New York Life Investments,68189.6,1971,EUR,45,PortfolioSolutions,Y
New York Life Investments,68189.6,1971,EUR,45,FXServices,N
New York Life Investments,68189.6,1971,EUR,45,FinancingCollateralServices,N
First Eagle,67326.89,1970,EUR,9,InvestmentServicing,N
First Eagle,67326.89,1970,EUR,9,Custody,Y
First Eagle,67326.89,1970,EUR,9,ETFSolutionsCost,N
First Eagle,67326.89,1970,EUR,9,FundAccounting,Y
First Eagle,67326.89,1970,EUR,9,RiskAnalytics,N
First Eagle,67326.89,1970,EUR,9,MultiAssetClassAnalytics,Y
First Eagle,67326.89,1970,EUR,9,DigitalExperience,Y
First Eagle,67326.89,1970,EUR,9,PortfolioSolutions,Y
First Eagle,67326.89,1970,EUR,9,FXServices,N
First Eagle,67326.89,1970,EUR,9,FinancingCollateralServices,N
DWS,65295.21,1928,US,58,InvestmentServicing,N
DWS,65295.21,1928,US,58,Custody,Y
DWS,65295.21,1928,US,58,ETFSolutionsCost,N
DWS,65295.21,1928,US,58,FundAccounting,Y
DWS,65295.21,1928,US,58,RiskAnalytics,N
DWS,65295.21,1928,US,58,MultiAssetClassAnalytics,Y
DWS,65295.21,1928,US,58,DigitalExperience,Y
DWS,65295.21,1928,US,58,PortfolioSolutions,Y
DWS,65295.21,1928,US,58,FXServices,N
DWS,65295.21,1928,US,58,FinancingCollateralServices,N
Principal Financial Group Inc,64276.53,1939,EUR,18,InvestmentServicing,N
Principal Financial Group Inc,64276.53,1939,EUR,18,Custody,Y
Principal Financial Group Inc,64276.53,1939,EUR,18,ETFSolutionsCost,N
Principal Financial Group Inc,64276.53,1939,EUR,18,FundAccounting,Y
Principal Financial Group Inc,64276.53,1939,EUR,18,RiskAnalytics,N
Principal Financial Group Inc,64276.53,1939,EUR,18,MultiAssetClassAnalytics,Y
Principal Financial Group Inc,64276.53,1939,EUR,18,DigitalExperience,Y
Principal Financial Group Inc,64276.53,1939,EUR,18,PortfolioSolutions,Y
Principal Financial Group Inc,64276.53,1939,EUR,18,FXServices,N
Principal Financial Group Inc,64276.53,1939,EUR,18,FinancingCollateralServices,N
Virtus,63791.28,1940,EUR,115,InvestmentServicing,N
Virtus,63791.28,1940,EUR,115,Custody,Y
Virtus,63791.28,1940,EUR,115,ETFSolutionsCost,N
Virtus,63791.28,1940,EUR,115,FundAccounting,Y
Virtus,63791.28,1940,EUR,115,RiskAnalytics,N
Virtus,63791.28,1940,EUR,115,MultiAssetClassAnalytics,Y
Virtus,63791.28,1940,EUR,115,DigitalExperience,Y
Virtus,63791.28,1940,EUR,115,PortfolioSolutions,Y
Virtus,63791.28,1940,EUR,115,FXServices,N
Virtus,63791.28,1940,EUR,115,FinancingCollateralServices,N
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,InvestmentServicing,N
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,Custody,Y
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,ETFSolutionsCost,N
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,FundAccounting,Y
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,RiskAnalytics,N
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,MultiAssetClassAnalytics,Y
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,DigitalExperience,Y
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,PortfolioSolutions,Y
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,FXServices,N
Artisan Partners Limited Partnership,63686.39,1995,EUR,21,FinancingCollateralServices,N
VanEck,63379.04,1956,US,71,InvestmentServicing,N
VanEck,63379.04,1956,US,71,Custody,Y
VanEck,63379.04,1956,US,71,ETFSolutionsCost,N
VanEck,63379.04,1956,US,71,FundAccounting,Y
VanEck,63379.04,1956,US,71,RiskAnalytics,N
VanEck,63379.04,1956,US,71,MultiAssetClassAnalytics,Y
VanEck,63379.04,1956,US,71,DigitalExperience,Y
VanEck,63379.04,1956,US,71,PortfolioSolutions,Y
VanEck,63379.04,1956,US,71,FXServices,N
VanEck,63379.04,1956,US,71,FinancingCollateralServices,N
ProShares,60523.62,2006,EUR,135,InvestmentServicing,Y
ProShares,60523.62,2006,EUR,135,Custody,N
ProShares,60523.62,2006,EUR,135,ETFSolutionsCost,N
ProShares,60523.62,2006,EUR,135,FundAccounting,N
ProShares,60523.62,2006,EUR,135,RiskAnalytics,N
ProShares,60523.62,2006,EUR,135,MultiAssetClassAnalytics,Y
ProShares,60523.62,2006,EUR,135,DigitalExperience,Y
ProShares,60523.62,2006,EUR,135,PortfolioSolutions,Y
ProShares,60523.62,2006,EUR,135,FXServices,Y
ProShares,60523.62,2006,EUR,135,FinancingCollateralServices,Y
Allspring,60170.35,1968,EUR,59,InvestmentServicing,Y
Allspring,60170.35,1968,EUR,59,Custody,N
Allspring,60170.35,1968,EUR,59,ETFSolutionsCost,N
Allspring,60170.35,1968,EUR,59,FundAccounting,N
Allspring,60170.35,1968,EUR,59,RiskAnalytics,N
Allspring,60170.35,1968,EUR,59,MultiAssetClassAnalytics,Y
Allspring,60170.35,1968,EUR,59,DigitalExperience,Y
Allspring,60170.35,1968,EUR,59,PortfolioSolutions,Y
Allspring,60170.35,1968,EUR,59,FXServices,Y
Allspring,60170.35,1968,EUR,59,FinancingCollateralServices,Y
Six Circles,54898.92,2018,US,9,InvestmentServicing,Y
Six Circles,54898.92,2018,US,9,Custody,N
Six Circles,54898.92,2018,US,9,ETFSolutionsCost,N
Six Circles,54898.92,2018,US,9,FundAccounting,N
Six Circles,54898.92,2018,US,9,RiskAnalytics,N
Six Circles,54898.92,2018,US,9,MultiAssetClassAnalytics,Y
Six Circles,54898.92,2018,US,9,DigitalExperience,Y
Six Circles,54898.92,2018,US,9,PortfolioSolutions,Y
Six Circles,54898.92,2018,US,9,FXServices,Y
Six Circles,54898.92,2018,US,9,FinancingCollateralServices,Y
WisdomTree,49679.06,2006,EUR,78,InvestmentServicing,Y
WisdomTree,49679.06,2006,EUR,78,Custody,N
WisdomTree,49679.06,2006,EUR,78,ETFSolutionsCost,N
WisdomTree,49679.06,2006,EUR,78,FundAccounting,N
WisdomTree,49679.06,2006,EUR,78,RiskAnalytics,N
WisdomTree,49679.06,2006,EUR,78,MultiAssetClassAnalytics,Y
WisdomTree,49679.06,2006,EUR,78,DigitalExperience,Y
WisdomTree,49679.06,2006,EUR,78,PortfolioSolutions,Y
WisdomTree,49679.06,2006,EUR,78,FXServices,Y
WisdomTree,49679.06,2006,EUR,78,FinancingCollateralServices,Y
Cohen & Steers,47949.54,1991,EUR,19,InvestmentServicing,Y
Cohen & Steers,47949.54,1991,EUR,19,Custody,N
Cohen & Steers,47949.54,1991,EUR,19,ETFSolutionsCost,N
Cohen & Steers,47949.54,1991,EUR,19,FundAccounting,N
Cohen & Steers,47949.54,1991,EUR,19,RiskAnalytics,N
Cohen & Steers,47949.54,1991,EUR,19,MultiAssetClassAnalytics,Y
Cohen & Steers,47949.54,1991,EUR,19,DigitalExperience,Y
Cohen & Steers,47949.54,1991,EUR,19,PortfolioSolutions,Y
Cohen & Steers,47949.54,1991,EUR,19,FXServices,Y
Cohen & Steers,47949.54,1991,EUR,19,FinancingCollateralServices,Y
Guggenheim,46547.99,1944,EUR,87,InvestmentServicing,Y
Guggenheim,46547.99,1944,EUR,87,Custody,N
Guggenheim,46547.99,1944,EUR,87,ETFSolutionsCost,N
Guggenheim,46547.99,1944,EUR,87,FundAccounting,N
Guggenheim,46547.99,1944,EUR,87,RiskAnalytics,N
Guggenheim,46547.99,1944,EUR,87,MultiAssetClassAnalytics,Y
Guggenheim,46547.99,1944,EUR,87,DigitalExperience,Y
Guggenheim,46547.99,1944,EUR,87,PortfolioSolutions,Y
Guggenheim,46547.99,1944,EUR,87,FXServices,Y
Guggenheim,46547.99,1944,EUR,87,FinancingCollateralServices,Y
Neuberger Berman,45880.91,1950,US,42,InvestmentServicing,Y
Neuberger Berman,45880.91,1950,US,42,Custody,N
Neuberger Berman,45880.91,1950,US,42,ETFSolutionsCost,N
Neuberger Berman,45880.91,1950,US,42,FundAccounting,N
Neuberger Berman,45880.91,1950,US,42,RiskAnalytics,N
Neuberger Berman,45880.91,1950,US,42,MultiAssetClassAnalytics,Y
Neuberger Berman,45880.91,1950,US,42,DigitalExperience,Y
Neuberger Berman,45880.91,1950,US,42,PortfolioSolutions,Y
Neuberger Berman,45880.91,1950,US,42,FXServices,Y
Neuberger Berman,45880.91,1950,US,42,FinancingCollateralServices,Y
HSBC,45048.99,1990,EUR,3,InvestmentServicing,Y
HSBC,45048.99,1990,EUR,3,Custody,N
HSBC,45048.99,1990,EUR,3,ETFSolutionsCost,N
HSBC,45048.99,1990,EUR,3,FundAccounting,N
HSBC,45048.99,1990,EUR,3,RiskAnalytics,N
HSBC,45048.99,1990,EUR,3,MultiAssetClassAnalytics,Y
HSBC,45048.99,1990,EUR,3,DigitalExperience,Y
HSBC,45048.99,1990,EUR,3,PortfolioSolutions,Y
HSBC,45048.99,1990,EUR,3,FXServices,Y
HSBC,45048.99,1990,EUR,3,FinancingCollateralServices,Y
Baron Capital Group,44136.73,1987,US,17,InvestmentServicing,Y
Baron Capital Group,44136.73,1987,US,17,Custody,N
Baron Capital Group,44136.73,1987,US,17,ETFSolutionsCost,N
Baron Capital Group,44136.73,1987,US,17,FundAccounting,N
Baron Capital Group,44136.73,1987,US,17,RiskAnalytics,N
Baron Capital Group,44136.73,1987,US,17,MultiAssetClassAnalytics,Y
Baron Capital Group,44136.73,1987,US,17,DigitalExperience,Y
Baron Capital Group,44136.73,1987,US,17,PortfolioSolutions,Y
Baron Capital Group,44136.73,1987,US,17,FXServices,Y
Baron Capital Group,44136.73,1987,US,17,FinancingCollateralServices,Y
Amundi US,43755.61,1928,EUR,33,InvestmentServicing,Y
Amundi US,43755.61,1928,EUR,33,Custody,N
Amundi US,43755.61,1928,EUR,33,ETFSolutionsCost,N
Amundi US,43755.61,1928,EUR,33,FundAccounting,N
Amundi US,43755.61,1928,EUR,33,RiskAnalytics,N
Amundi US,43755.61,1928,EUR,33,MultiAssetClassAnalytics,Y
Amundi US,43755.61,1928,EUR,33,DigitalExperience,Y
Amundi US,43755.61,1928,EUR,33,PortfolioSolutions,Y
Amundi US,43755.61,1928,EUR,33,FXServices,Y
Amundi US,43755.61,1928,EUR,33,FinancingCollateralServices,Y
UBS Asset Management,43500.45,1972,EUR,47,InvestmentServicing,Y
UBS Asset Management,43500.45,1972,EUR,47,Custody,N
UBS Asset Management,43500.45,1972,EUR,47,ETFSolutionsCost,N
UBS Asset Management,43500.45,1972,EUR,47,FundAccounting,N
UBS Asset Management,43500.45,1972,EUR,47,RiskAnalytics,N
UBS Asset Management,43500.45,1972,EUR,47,MultiAssetClassAnalytics,Y
UBS Asset Management,43500.45,1972,EUR,47,DigitalExperience,Y
UBS Asset Management,43500.45,1972,EUR,47,PortfolioSolutions,Y
UBS Asset Management,43500.45,1972,EUR,47,FXServices,Y
UBS Asset Management,43500.45,1972,EUR,47,FinancingCollateralServices,Y
"Wilmington Trust, N.A",42493.02,2006,US,InvestmentServicing,103,Y
"Wilmington Trust, N.A",42493.02,2006,US,Custody,Y,Y
"Wilmington Trust, N.A",42493.02,2006,US,ETFSolutionsCost,N,Y
"Wilmington Trust, N.A",42493.02,2006,US,FundAccounting,N,Y
"Wilmington Trust, N.A",42493.02,2006,US,RiskAnalytics,N,Y
"Wilmington Trust, N.A",42493.02,2006,US,MultiAssetClassAnalytics,N,Y
"Wilmington Trust, N.A",42493.02,2006,US,DigitalExperience,Y,Y
"Wilmington Trust, N.A",42493.02,2006,US,PortfolioSolutions,Y,Y
"Wilmington Trust, N.A",42493.02,2006,US,FXServices,Y,Y
"Wilmington Trust, N.A",42493.02,2006,US,FinancingCollateralServices,Y,Y
Old Westbury,41511.13,1993,EUR,8,InvestmentServicing,N
Old Westbury,41511.13,1993,EUR,8,Custody,Y
Old Westbury,41511.13,1993,EUR,8,ETFSolutionsCost,N
Old Westbury,41511.13,1993,EUR,8,FundAccounting,N
Old Westbury,41511.13,1993,EUR,8,RiskAnalytics,N
Old Westbury,41511.13,1993,EUR,8,MultiAssetClassAnalytics,N
Old Westbury,41511.13,1993,EUR,8,DigitalExperience,N
Old Westbury,41511.13,1993,EUR,8,PortfolioSolutions,Y
Old Westbury,41511.13,1993,EUR,8,FXServices,Y
Old Westbury,41511.13,1993,EUR,8,FinancingCollateralServices,Y
Parnassus,40339.74,1984,EUR,5,InvestmentServicing,N
Parnassus,40339.74,1984,EUR,5,Custody,Y
Parnassus,40339.74,1984,EUR,5,ETFSolutionsCost,N
Parnassus,40339.74,1984,EUR,5,FundAccounting,N
Parnassus,40339.74,1984,EUR,5,RiskAnalytics,N
Parnassus,40339.74,1984,EUR,5,MultiAssetClassAnalytics,N
Parnassus,40339.74,1984,EUR,5,DigitalExperience,N
Parnassus,40339.74,1984,EUR,5,PortfolioSolutions,Y
Parnassus,40339.74,1984,EUR,5,FXServices,Y
Parnassus,40339.74,1984,EUR,5,FinancingCollateralServices,Y
Global X Funds,40149.46,2009,US,93,InvestmentServicing,N
Global X Funds,40149.46,2009,US,93,Custody,Y
Global X Funds,40149.46,2009,US,93,ETFSolutionsCost,N
Global X Funds,40149.46,2009,US,93,FundAccounting,N
Global X Funds,40149.46,2009,US,93,RiskAnalytics,N
Global X Funds,40149.46,2009,US,93,MultiAssetClassAnalytics,N
Global X Funds,40149.46,2009,US,93,DigitalExperience,N
Global X Funds,40149.46,2009,US,93,PortfolioSolutions,Y
Global X Funds,40149.46,2009,US,93,FXServices,Y
Global X Funds,40149.46,2009,US,93,FinancingCollateralServices,Y
Russell,40044.93,1981,EUR,39,InvestmentServicing,N
Russell,40044.93,1981,EUR,39,Custody,Y
Russell,40044.93,1981,EUR,39,ETFSolutionsCost,N
Russell,40044.93,1981,EUR,39,FundAccounting,N
Russell,40044.93,1981,EUR,39,RiskAnalytics,N
Russell,40044.93,1981,EUR,39,MultiAssetClassAnalytics,N
Russell,40044.93,1981,EUR,39,DigitalExperience,N
Russell,40044.93,1981,EUR,39,PortfolioSolutions,Y
Russell,40044.93,1981,EUR,39,FXServices,Y
Russell,40044.93,1981,EUR,39,FinancingCollateralServices,Y
Transamerica,39937.09,1985,US,55,InvestmentServicing,N
Transamerica,39937.09,1985,US,55,Custody,Y
Transamerica,39937.09,1985,US,55,ETFSolutionsCost,N
Transamerica,39937.09,1985,US,55,FundAccounting,N
Transamerica,39937.09,1985,US,55,RiskAnalytics,N
Transamerica,39937.09,1985,US,55,MultiAssetClassAnalytics,N
Transamerica,39937.09,1985,US,55,DigitalExperience,N
Transamerica,39937.09,1985,US,55,PortfolioSolutions,Y
Transamerica,39937.09,1985,US,55,FXServices,Y
Transamerica,39937.09,1985,US,55,FinancingCollateralServices,Y
Royce,39794.21,1972,EUR,45,InvestmentServicing,N
Royce,39794.21,1972,EUR,45,Custody,Y
Royce,39794.21,1972,EUR,45,ETFSolutionsCost,N
Royce,39794.21,1972,EUR,45,FundAccounting,N
Royce,39794.21,1972,EUR,45,RiskAnalytics,N
Royce,39794.21,1972,EUR,45,MultiAssetClassAnalytics,N
Royce,39794.21,1972,EUR,45,DigitalExperience,N
Royce,39794.21,1972,EUR,45,PortfolioSolutions,Y
Royce,39794.21,1972,EUR,45,FXServices,Y
Royce,39794.21,1972,EUR,45,FinancingCollateralServices,Y
Harbor,39213.5,1987,EUR,27,InvestmentServicing,N
Harbor,39213.5,1987,EUR,27,Custody,Y
Harbor,39213.5,1987,EUR,27,ETFSolutionsCost,N
Harbor,39213.5,1987,EUR,27,FundAccounting,N
Harbor,39213.5,1987,EUR,27,RiskAnalytics,N
Harbor,39213.5,1987,EUR,27,MultiAssetClassAnalytics,N
Harbor,39213.5,1987,EUR,27,DigitalExperience,N
Harbor,39213.5,1987,EUR,27,PortfolioSolutions,Y
Harbor,39213.5,1987,EUR,27,FXServices,Y
Harbor,39213.5,1987,EUR,27,FinancingCollateralServices,Y
Thornburg,38760.94,1984,US,20,InvestmentServicing,N
Thornburg,38760.94,1984,US,20,Custody,Y
Thornburg,38760.94,1984,US,20,ETFSolutionsCost,N
Thornburg,38760.94,1984,US,20,FundAccounting,N
Thornburg,38760.94,1984,US,20,RiskAnalytics,N
Thornburg,38760.94,1984,US,20,MultiAssetClassAnalytics,N
Thornburg,38760.94,1984,US,20,DigitalExperience,N
Thornburg,38760.94,1984,US,20,PortfolioSolutions,Y
Thornburg,38760.94,1984,US,20,FXServices,Y
Thornburg,38760.94,1984,US,20,FinancingCollateralServices,Y
MassMutual,37238.75,1994,EUR,73,InvestmentServicing,N
MassMutual,37238.75,1994,EUR,73,Custody,Y
MassMutual,37238.75,1994,EUR,73,ETFSolutionsCost,N
MassMutual,37238.75,1994,EUR,73,FundAccounting,N
MassMutual,37238.75,1994,EUR,73,RiskAnalytics,N
MassMutual,37238.75,1994,EUR,73,MultiAssetClassAnalytics,N
MassMutual,37238.75,1994,EUR,73,DigitalExperience,N
MassMutual,37238.75,1994,EUR,73,PortfolioSolutions,Y
MassMutual,37238.75,1994,EUR,73,FXServices,Y
MassMutual,37238.75,1994,EUR,73,FinancingCollateralServices,Y
"Baron Capital Group, Inc.",36457.43,1987,EUR,InvestmentServicing,19,Y
"Baron Capital Group, Inc.",36457.43,1987,EUR,Custody,N,Y
"Baron Capital Group, Inc.",36457.43,1987,EUR,ETFSolutionsCost,Y,Y
"Baron Capital Group, Inc.",36457.43,1987,EUR,FundAccounting,N,Y
"Baron Capital Group, Inc.",36457.43,1987,EUR,RiskAnalytics,N,Y
"Baron Capital Group, Inc.",36457.43,1987,EUR,MultiAssetClassAnalytics,N,Y
